Date,VNI30,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
15/08/2019,890.78,10683.1,26863.5,78400,15210.1,31553.5,100900,15700,10220.6,10637.3,18137.9,10981.8,76100,39112,34435,16804.6,61500,60943.3,12800,285000,11388.3,10350,21000,13580.4,60666,63919,107556,130300,96599,7148.2,35400
16/08/2019,892.44,10781.5,27552.4,77100,15284.6,30958.2,100900,15700,10240,10545.8,18523.8,11031.1,77000,38232,34380,16772.4,62400,60521.1,12900,276000,11596.7,10300,21900,13610.8,59822,63538,108445,130500,98262,7203.8,35150
19/08/2019,891.78,10830.8,28088.1,77700,15284.6,31196.3,100805,15600,10220.6,10545.8,18523.8,10858.7,77100,38428,34547,16997.7,62600,59747,12950,276500,11570.7,10250,21550,13580.4,58977,64071,108356,130500,98895,7203.8,35300
20/08/2019,894.45,10929.2,28164.6,77000,15359.2,32148.9,101993,16500,10201.2,10477.2,18446.6,10908,76200,39112,35047,16901.1,62500,60380.3,12950,276500,11518.6,10300,21550,13550.1,59054,65973,107556,130000,98500,7222.3,35600
21/08/2019,900.54,10978.5,28968.2,77800,15471,31910.7,104172,16200,10278.8,10614.4,18562.4,11080.3,77000,39210,35047,16997.7,62600,60239.6,13300,277900,11727,10250,21650,13580.4,61434,66430,108800,130900,98104,7314.9,35900
22/08/2019,901.29,11175.4,28776.9,78700,15359.2,31553.5,103578,16400,10259.4,10545.8,18639.6,11105,78000,38297,34936,16997.7,62600,58761.7,13250,276000,11674.9,10300,21650,13610.8,61434,66886,112089,132200,98183,7333.4,35750
23/08/2019,900.53,11126.2,28738.6,78500,15284.6,32387,102983,16100,10240,10705.9,18639.6,11154.2,77000,37971,34491,16901.1,62000,58269.1,13200,275600,11622.8,10700,21650,13701.7,60820,66201,111111,134000,97391,7333.4,35050
26/08/2019,892.48,11076.9,28968.2,77800,15135.5,31970.3,100508,16100,10201.2,10431.4,18601,11474.3,76000,37939,34491,16804.6,60800,58972.8,12900,271844,11258,10550,21250,13671.4,59745,65364,110933,132000,95412,7444.5,34900
27/08/2019,886.91,11076.9,28700.4,77000,15135.5,31434.4,100904,15900,10278.8,10248.4,18523.8,11474.3,75000,37157,33768,16804.6,61200,58550.6,13150,268562,11153.7,10450,21450,13732,58746,65897,108889,132600,94224,7555.6,34500
28/08/2019,886.08,10929.2,28776.9,77200,15098.2,31017.7,101300,15900,10240,10179.8,18523.8,11498.9,74800,37091,34435,16869,61000,57283.9,12900,270452,11127.7,10350,21400,13792.6,59130,66049,108445,132400,94541,7518.6,34700
29/08/2019,889.13,10880,29006.5,76000,15061,31374.9,100500,15400,10181.8,10134,18523.8,11498.9,75000,37482,34435,16933.3,61000,57635.8,12800,271446,11023.4,10350,21350,13944.2,58977,66049,108889,132000,97391,7555.6,34350
30/08/2019,892.51,10929.2,29657.1,76000,15061,31613.1,100600,15000,10084.8,10156.9,18562.4,11375.8,75400,38102,34658,17029.9,61500,57846.9,12900,271446,11205.8,10400,21500,14095.8,59668,66810,109778,132000,97391,7518.6,34450
03/09/2019,888.97,10880,29618.8,75500,14874.6,31970.3,99800,14100,9968.5,9905.3,18330.8,11228.1,74000,38330,34547,16965.5,60700,57987.6,12900,270849,11179.8,10200,21400,13762.3,59745,66658,109333,132000,98183,7518.6,34250
04/09/2019,887.12,10830.8,29542.2,76000,14911.8,31672.6,100400,14500,9910.3,9882.4,18446.6,11326.6,75000,38428,34658,17062.1,60700,58058,12900,262000,11153.7,10150,21700,13762.3,59361,67723,108800,130400,98024,7333.4,34000
05/09/2019,886.1,10830.8,29465.7,76000,14874.6,31315.4,100500,14200,9910.3,9928.1,18408,11129.6,74500,37874,34491,17062.1,61000,57283.9,12850,266000,11101.6,10150,22200,13580.4,59591,67723,108445,130400,96599,7500.1,34100
06/09/2019,885.95,10781.5,29083,75500,14837.3,31494,100800,14000,9890.9,9790.9,18369.4,11129.6,74000,38134,34547,17062.1,60600,57002.4,12800,266000,10997.4,10150,22200,13580.4,59361,67571,107645,130400,97233,7537.1,34100
09/09/2019,885.61,10781.5,29159.6,75000,14874.6,32029.8,100100,13500,9890.9,9699.4,18253.7,11129.6,74000,37841,34102,16933.3,61900,56580.2,12600,266000,10893.1,10100,21700,13428.9,59284,67267,108978,132800,98579,7463,34000
10/09/2019,883.04,10683.1,29312.6,72300,14725.4,32148.9,99300,13200,9852.1,9745.1,18330.8,11105,76100,37450,34380,16869,62000,54961.6,12300,263000,10788.9,10050,21450,13307.6,59668,66962,108445,133300,97945,7444.5,33700
11/09/2019,885.52,10732.3,29236.1,72200,14762.7,32208.4,98700,13500,9852.1,10088.3,18369.4,11154.2,78000,37515,34324,16965.5,61500,56228.3,12200,262500,10814.9,10050,21750,13398.6,60052,65669,108000,133600,96678,7444.5,33950
12/09/2019,894.32,10929.2,29580.5,73900,15023.7,33637.2,99300,13800,9968.5,10317,18446.6,11375.8,76800,38069,34324,17190.9,61500,56580.2,12400,261200,10867.1,10150,21950,13459.2,61050,66125,108000,137000,96599,7592.7,33950
13/09/2019,905.05,11126.2,30498.9,74300,15545.6,33815.8,101000,13700,10084.8,10339.9,18485.2,11474.3,76500,39894,34380,17190.9,61800,57706.1,12650,264000,11127.7,10350,22650,13641.1,62893,66962,108800,138200,96678,7666.8,33950
16/09/2019,908.6,11027.7,30613.7,73800,15471,34351.7,103400,13500,10201.2,10362.8,19681.5,11523.5,77800,40253,34380,17126.5,62600,57917.2,12700,264000,11179.8,10350,22600,13641.1,62202,67343,109156,140500,97805,7666.8,34000
17/09/2019,912.38,10978.5,31379.1,73300,15471,34292.1,106900,14100,10162.4,10385.7,19835.9,11474.3,79500,40220,35604,17062.1,62500,57706.1,12500,265900,11284,10200,22600,13641.1,62279,68712,109156,140300,98610,7629.7,34200
18/09/2019,913.48,11027.7,31493.9,73700,15508.3,33577.7,104000,13900,10123.6,10522.9,19681.5,11621.1,80900,39764,35325,17029.9,61300,57987.6,12700,265300,11258,10200,22600,13641.1,61895,68789,108622,139700,99576,7814.9,33950
19/09/2019,918.88,11372.3,31226,73700,15843.8,34411.2,103800,13900,10220.6,10500,19604.3,11700.8,80200,40807,35159,17029.9,61100,58198.7,12700,265100,11336.1,10550,22950,13762.3,62586,68712,108000,139500,99496,7944.5,34100
20/09/2019,915.16,11421.5,30613.7,72000,15732,34649.3,102800,13700,10220.6,10362.8,19372.8,11727.4,80200,41231,34268,16740.2,61200,58972.8,12550,267000,11179.8,10350,23150,13550.1,62202,68180,106133,138000,98288,7926,33950
23/09/2019,909.98,11470.8,30345.9,73100,15657.4,33637.2,103500,13500,10240,10065.4,19295.6,11727.4,80000,40416,34268,16740.2,61600,58761.7,12550,265600,11127.7,10550,22650,13459.2,60666,68104,105778,137600,100220,7926,33700
24/09/2019,910.76,11421.5,30192.8,73200,15471,33458.6,103500,13500,10181.8,10134,19565.8,11780.6,79000,39764,34213,16869,60900,58409.9,12500,263000,11284,10500,22600,13519.8,61895,68104,106756,137600,102152,7907.5,33800
25/09/2019,912.42,11323.1,30537.2,72100,15508.3,34173.1,102400,13600,10259.4,10019.7,20067.4,11780.6,79000,40905,34491,16869,60200,57776.5,12350,263000,11284,10600,22650,13519.8,61972,68104,106400,136000,101750,7926,33500
26/09/2019,918.1,11470.8,30728.5,72300,15769.3,34351.7,104000,13700,10278.8,10179.8,20028.9,12019.9,78500,41068,34602,16869,60600,56791.3,12300,263500,11805.2,10700,23100,13641.1,62202,67495,105778,136000,104648,8018.6,32750
27/09/2019,924.83,11421.5,30805.1,73300,15769.3,34827.9,105000,13700,10337,10134,20028.9,12073.1,79400,41720,35047,16869,60500,57072.8,12700,266500,12091.9,10650,23200,13580.4,63661,67952,106489,136600,104728,8203.8,33250
30/09/2019,922.89,11520,30154.5,74800,15769.3,34351.7,106300,13700,10744.2,10042.5,19681.5,12126.3,78500,41100,35492,16804.6,60500,56580.2,12900,263600,11987.6,10550,23350,13580.4,63047,67952,106489,137700,104406,8166.8,33100
01/10/2019,926.31,11667.7,30613.7,75700,15881.1,34827.9,106200,14200,10957.6,10019.7,19450,12259.3,78800,41557,35381,16804.6,60600,55946.8,12850,262000,12065.8,10500,23750,13641.1,64045,67875,106578,137500,103038,8277.9,32700
02/10/2019,919.73,11618.5,30766.8,74800,15657.4,34054,103500,13800,10899.4,9951,19450,12232.7,77000,40807,35325,16869,60100,56720.9,12800,264900,12196.1,10400,23750,13641.1,62970,67723,104889,137600,102233,8370.5,32000
03/10/2019,921.7,11618.5,31570.4,74500,15657.4,34054,102000,14000,10783,9859.5,19527.2,12206.1,78000,40774,35437,16869,60000,56932,12600,262000,12196.1,10500,23800,13580.4,62970,67952,104889,137300,103843,8370.5,32000
04/10/2019,915.16,11618.5,30996.4,72800,15359.2,33815.8,100500,13900,10666.6,9768,19450,12046.5,77400,40090,35381,16772.4,58000,56509.8,12850,258000,11766.2,10400,23600,13580.4,63738,67875,104889,137600,103521,8259.4,31900
07/10/2019,907.5,11421.5,30919.9,70700,15321.9,33041.9,100700,13500,10627.9,9745.1,19450,11913.6,76500,39438,34769,16804.6,58200,55594.9,13000,260000,11493.9,10500,23150,13519.8,63584,67723,104000,137400,103923,8055.6,31500
08/10/2019,915.27,11470.8,31455.6,71900,15471,33399.1,99900,13800,10705.4,10019.7,19488.6,12073.1,76900,40090,34825,16933.3,58300,56087.5,12950,258500,11657.3,11000,23550,13519.8,65351,67419,104089,137400,103843,8148.2,31250
09/10/2019,914.54,11667.7,31570.4,71200,15881.1,33577.7,100300,13700,10666.6,10019.7,19488.6,12179.5,77000,40285,34658,16869,57800,55665.3,12850,255300,11602.8,10900,23650,13580.4,64890,67343,104000,137400,102233,8185.3,32000
10/10/2019,913.05,11815.4,31379.1,71500,15769.3,33577.7,101100,14000,10724.8,9836.6,19450,12099.7,77000,40285,34102,16869,56900,55665.3,12900,255300,11602.8,10800,23650,13580.4,64967,67343,103911,137500,102233,8222.3,32400
11/10/2019,916.68,11815.4,31226,72100,15769.3,33637.2,102300,14000,10860.6,9836.6,19218.4,12099.7,77000,40220,34435,16740.2,58500,56298.7,12750,257700,11602.8,11000,23600,13580.4,65504,67267,104889,139400,103038,8185.3,32350
14/10/2019,921.91,12061.5,31493.9,72000,16179.3,34351.7,102000,14000,11015.7,9813.8,19295.6,12472,76600,40644,34491,16804.6,58600,56298.7,12850,258500,11847.9,11100,23900,13610.8,65274,66886,104889,139400,103521,8259.4,31700
15/10/2019,923.27,12012.3,31685.2,71600,16179.3,34173.1,101200,13700,10977,9768,19642.9,12418.8,78200,40905,34547,16740.2,58600,56298.7,12800,256800,11766.2,11050,24250,13580.4,65427,65745,105245,139600,103279,8351.9,31850
16/10/2019,924.64,12012.3,31493.9,71800,16328.5,34232.6,101200,13600,10938.2,9745.1,19372.8,12392.2,77800,40774,34491,16740.2,58100,57635.8,13150,256000,11739,11050,24450,13580.4,66119,65745,104889,139000,104970,8351.9,31850
17/10/2019,919.1,12012.3,31226,71300,16328.5,33756.3,101000,13600,10821.8,9790.9,19295.6,12339.1,77000,40057,33545,16804.6,57600,58198.7,13200,253000,11630,10900,24400,13762.3,65427,65821,104000,138500,105453,8333.4,31850
18/10/2019,919.13,11864.6,30690.3,71400,16104.8,33994.4,101000,13500,10841.2,9790.9,19527.2,12232.7,76000,40057,33434,16804.6,57900,57987.6,13300,252100,11493.9,10800,24400,13762.3,65274,66201,104000,139100,106660,8296.4,31900
21/10/2019,914,11520,30078,70800,15843.8,33637.2,101200,13500,10860.6,9699.4,19372.8,12046.5,75000,40057,33545,16869,57500,57706.1,13150,245000,11330.4,10950,23900,13762.3,64660,65821,103911,140000,107546,8148.2,31900
22/10/2019,916.81,11569.2,30613.7,70500,16104.8,33518.2,101400,13200,10841.2,9882.4,19913.1,12152.9,74400,40123,33656,16836.8,57500,58409.9,13050,251900,11384.9,11000,24000,13550.1,65581,65440,103822,143900,106660,8111.2,31900
23/10/2019,919.61,11569.2,30690.3,70800,15992.9,33577.7,101200,13600,10957.6,9996.8,19951.7,12179.5,75800,40155,33656,16869,57200,58269.1,13000,252000,11330.4,11000,23950,13580.4,65504,65364,104089,144000,106499,8203.8,32250
24/10/2019,925.25,11618.5,30843.3,70700,16030.2,34649.3,102400,14500,11326,10065.4,20569.1,12206.1,75600,41557,33879,16869,57500,58902.5,13100,253000,11602.8,10950,23850,13641.1,66733,65517,104178,144900,106741,8074.2,32700
25/10/2019,927.05,11618.5,30766.8,71500,16403,34530.3,102500,14500,11209.7,9973.9,20569.1,12339.1,74600,41687,33656,16869,57800,58550.6,13200,256000,11602.8,10900,23850,13580.4,67578,65440,104178,145900,108270,8148.2,32550
28/10/2019,925.97,11667.7,31072.9,71000,16403,34589.8,102900,14300,11209.7,10156.9,20569.1,12232.7,74500,41589,32933,16836.8,58000,58761.7,13100,257500,11575.6,10850,23800,13489.5,67117,65440,104622,145000,107707,8166.8,32450
29/10/2019,923.97,11667.7,31072.9,70900,16440.3,34470.7,102200,14400,11170.9,10156.9,20453.4,12152.9,74000,41394,32878,16836.8,58300,58128.4,12900,260000,11521.1,10650,23700,13550.1,66349,66658,104711,143500,107948,8111.2,32600
30/10/2019,925.07,11963.1,30766.8,70800,16514.9,34411.2,103200,14400,11209.7,10065.4,20337.6,12259.3,74000,40709,32989,16836.8,59300,58409.9,12950,261000,11630,10700,23800,13641.1,67424,67571,106311,144800,106258,8074.2,33250
31/10/2019,922.68,11864.6,31072.9,72100,16403,34470.7,103500,14000,11423,9973.9,20221.8,12232.7,74200,40611,33100,16804.6,59300,58621,13050,260500,11630,10800,23700,13610.8,67347,67723,105778,145000,104648,7963.1,33200
01/11/2019,933.55,11913.8,31379.1,74000,16626.7,34827.9,104500,13900,11364.8,10019.7,20067.4,12206.1,75700,40807,32822,16740.2,59400,58621,13550,260000,11711.7,10900,23750,13610.8,68192,72441,108889,145500,106580,7963.1,35050
04/11/2019,940.25,12110.8,32297.5,72993,16738.5,35661.4,105500,13900,11442.4,9951,20530.5,12392.2,76300,41100,32933,16740.2,59600,60239.6,13750,260000,11847.9,10900,24350,13580.4,70649,73050,108178,145300,105694,8148.2,34900
05/11/2019,942.34,12110.8,32527.1,74177,16701.3,35601.9,107000,13900,11442.4,10019.7,20993.6,12365.7,76000,40937,32544,16740.2,59700,59958.1,13700,260000,11875.2,10950,24750,13671.4,69728,74496,108000,145700,104004,8240.8,35600
06/11/2019,942.38,12110.8,32297.5,74078,16626.7,35423.3,105800,14100,11287.3,10065.4,20877.9,12525.2,76000,40611,32655,16804.6,59200,59817.3,13600,260000,11820.7,11000,24750,13641.1,69881,75637,108356,143500,104728,8203.8,35150
07/11/2019,944.25,12110.8,32375.3,73092,16589.4,35423.3,106100,13900,11306.6,10385.7,20993.6,12498.6,76500,40840,32321,16804.6,58900,59958.1,13600,260000,12011.3,10900,24800,13641.1,70112,75713,107378,143200,103923,8148.2,35200
08/11/2019,944.7,12209.2,32141.8,72599,16626.7,35482.8,105700,14000,11500.6,10385.7,20839.3,12445.4,76800,40611,32433,16997.7,59000,60309.9,13500,260000,12011.3,10850,25100,13701.7,70265,74952,107111,143200,104004,8203.8,34650
11/11/2019,939.72,12160,32141.8,72599,16365.7,35721,104300,13900,11481.2,10431.4,20684.9,12472,74500,39731,32321,16933.3,59100,59606.2,13400,255100,11820.7,10800,25150,13701.7,70112,75104,105689,142800,104084,8111.2,34700
12/11/2019,939.82,12160,32764.4,72796,16403,36316.3,105000,13800,11442.4,10522.9,20260.4,12392.2,75000,39862,32321,16933.3,59600,60028.4,13400,255000,11793.5,10750,25150,13701.7,70419,74420,106133,143500,102635,8018.6,34700
13/11/2019,932.6,12307.7,33387.1,72007,16291.2,36018.6,105000,13900,11442.4,10362.8,20260.4,12365.7,74300,39080,31821,16869,59600,60521.1,13400,252000,11793.5,10800,24750,13671.4,69497,73887,105778,143500,101025,7963.1,34700
14/11/2019,928.44,12061.5,33075.7,72500,16104.8,34708.9,106500,13900,11248.5,10362.8,20221.8,12206.1,75200,38069,32544,16869,60100,59817.3,13400,252000,11684.5,10700,24700,13610.8,69805,73354,106045,143400,101347,7777.9,35000
15/11/2019,927.36,12012.3,32686.6,73200,16179.3,34887.5,108000,13800,10996.3,10362.8,20221.8,12099.7,74500,38623,32544,16869,59900,60028.4,13450,252000,11493.9,10700,24900,13489.5,68883,73278,106311,143300,99013,7926,35200
18/11/2019,920.95,11864.6,32141.8,73000,15955.7,34232.6,108500,13800,11132.1,10477.2,20106,12019.9,74400,38395,32377,16804.6,59200,59395.1,13650,253000,11439.4,10600,24450,13459.2,67270,73278,104978,143500,97242,7851.9,35200
19/11/2019,926.07,11913.8,32414.2,72500,16030.2,34708.9,107500,13700,11170.9,10431.4,20067.4,12099.7,74000,38786,32433,16804.6,60000,59465.5,13750,251000,11493.9,10600,24750,13550.1,69881,73430,104089,144000,100140,7889,35300
20/11/2019,917,11766.2,32336.4,72100,15881.1,33815.8,105000,14000,11209.7,10248.4,20106,12019.9,73600,38167,32488,16804.6,59700,58691.4,13700,246300,11384.9,10400,24400,13519.8,68730,73202,103111,144900,99818,7740.8,35150
21/11/2019,898.23,11815.4,32064,70500,15881.1,33339.6,104100,14200,11035.1,10065.4,20260.4,11913.6,71500,36994,31709,16740.2,59700,58058,13700,241000,11112.5,10200,23500,13519.8,67194,72517,102489,143400,98208,7407.5,35000
22/11/2019,892.31,11421.5,31285.8,70900,15732,33339.6,103100,14000,10783,10111.2,20260.4,11887,70500,36505,31709,16675.8,58400,57424.6,13300,235000,10949.1,10250,23050,13216.7,65658,71147,103289,143000,97805,7481.6,34800
25/11/2019,894.8,11520,30896.6,72100,15769.3,33696.8,103100,13700,10783,10179.8,20337.6,11913.6,71500,36505,31821,16675.8,59000,58339.5,13300,233000,11030.8,10150,23300,13216.7,64890,70919,103111,143000,98932,7481.6,33800
26/11/2019,897.5,11618.5,31130.1,71400,15806.5,33994.4,102000,13800,10783,10362.8,20491.9,12046.5,71500,36994,31431,16675.8,59200,58621,13400,230000,10894.6,10150,23450,13277.3,65043,70995,102400,143300,99013,7574.2,34100
27/11/2019,895.06,11421.5,31752.7,71000,15694.7,33934.9,102000,13800,10472.7,10339.9,20414.8,12019.9,71000,36896,31431,16869,58600,57917.2,13250,230500,10812.9,10100,23350,13277.3,66272,70767,102756,143700,98288,7555.6,33950
28/11/2019,885.7,11273.8,31636,70100,15247.4,33339.6,100800,13700,10143,10339.9,20414.8,11754,69500,35527,31543,16611.4,58000,57072.8,12900,230000,10812.9,10100,22900,13216.7,65504,69702,102845,144600,98288,7426,33500
29/11/2019,887.47,11372.3,31519.2,70300,15247.4,33577.7,100500,13600,10278.8,10454.3,20376.2,11780.6,70000,35527,31598,16675.8,57600,57143.1,12800,226000,10785.7,10100,22900,13277.3,65504,69930,102845,144900,97805,7463,34450
02/12/2019,875.1,11126.2,30663.2,68500,14762.7,32506.1,98000,13000,9910.3,10500,20376.2,11381.7,69000,35331,31209,16740.2,56700,56298.7,12600,229000,10622.3,10000,22700,13247,64122,69930,102222,146100,95229,7222.3,34000
03/12/2019,868.68,11126.2,30896.6,66700,14613.6,32446.5,97200,12200,9910.3,10728.8,20491.9,11461.5,64200,35592,31264,16997.7,55900,57002.4,12400,229100,10513.3,9750,22550,13186.4,62970,69854,102222,145400,93700,6926,34000
04/12/2019,883.56,11372.3,31402.5,66800,15247.4,32982.4,99300,12600,10589.1,10728.8,20646.3,11807.2,62500,36831,31376,17384,57000,57987.6,12700,230700,10785.7,10100,23450,13277.3,65043,69854,102667,145500,95632,7314.9,34100
05/12/2019,879.32,11323.1,31130.1,66200,14986.4,32684.7,98000,12600,10821.8,10568.7,20839.3,11621.1,62000,36048,31431,17899.1,56300,57706.1,12650,231800,10676.8,10050,23250,13216.7,65120,70006,102933,145400,94827,7259.3,34500
06/12/2019,880.43,11323.1,30857.7,65800,15135.5,32744.2,98000,12600,10783,10911.8,20877.9,11621.1,62500,36114,31709,17834.7,56400,57846.9,12650,233000,10622.3,10000,23150,13156.1,65197,70006,103022,144400,93619,7259.3,34600
09/12/2019,879.94,11273.8,31130.1,65700,15023.7,32922.8,99800,12400,10860.6,11071.9,20723.5,11408.3,60500,36146,31543,18092.3,56300,57846.9,12600,235800,10676.8,9950,22800,13034.8,65427,70006,103022,144500,95068,7185.3,35200
10/12/2019,873.16,11224.6,31052.3,67700,14949.1,33041.9,97900,12500,10744.2,11163.4,20684.9,11222.2,56600,36179,30708,18124.5,55600,58269.1,12350,233100,10458.9,10050,22400,12852.9,65581,69626,103022,143800,95149,7055.6,34900
11/12/2019,878.27,11273.8,31207.9,68000,14800,33637.2,98100,12300,10860.6,11163.4,20646.3,11594.5,55700,36831,31153,17963.5,54700,59184,12500,233100,10349.9,10050,22700,12731.7,65965,69321,103022,143900,95471,7129.7,35000
12/12/2019,884.8,11323.1,31908.4,68000,15023.7,33934.9,97900,12400,10860.6,11071.9,20839.3,11594.5,58500,36961,31153,17899.1,55200,59113.6,12400,233200,10567.8,10100,23150,12731.7,67194,69397,103111,145200,95954,7277.9,34750
13/12/2019,880.55,11421.5,32608.8,68000,15359.2,33994.4,98000,12500,10841.2,10888.9,20916.4,11594.5,58000,36831,30597,17802.5,55400,58761.7,12350,233200,10458.9,10050,23150,12731.7,67885,67799,103111,144500,94988,7277.9,33550
16/12/2019,876.65,11323.1,32608.8,72700,15135.5,33637.2,98200,12500,10686,10866.1,20916.4,11381.7,56700,36896,31153,17770.3,56200,58832.1,12650,233000,10377.1,10050,23150,12731.7,66042,65517,102933,143000,95551,7259.3,33900
17/12/2019,867.44,11224.6,32258.6,72200,15098.2,32982.4,97500,12400,10453.3,10591.6,20530.5,11195.6,56100,36928,31153,17804,55600,57846.9,12350,233000,10159.3,10050,22750,12731.7,65504,65060,102933,142600,94263,7148.2,32900
18/12/2019,863.16,11076.9,32686.6,73000,15023.7,33041.9,95500,12000,10259.4,10317,20260.4,11169,56400,35853,30931,17501.1,55600,56932,12350,233000,10023.1,9940,22700,12610.4,66579,63842,102933,142700,95471,7129.7,31950
19/12/2019,862.23,11076.9,32842.3,71500,15023.7,33220.5,95800,12000,10162.4,10431.4,20299,11009.4,55600,35853,30986,17164.5,55400,57354.3,12450,233000,9859.7,9930,22350,12610.4,67578,63842,102933,142600,96356,7111.2,32400
20/12/2019,868.37,11175.4,33270.3,72500,15172.8,33637.2,96000,11900,10162.4,10522.9,20530.5,11169,55000,36081,30986,17299.2,56900,58269.1,12350,234100,9968.6,10000,22800,12731.7,67808,64071,102933,142500,96598,7259.3,32950
23/12/2019,868.2,11224.6,34826.8,72000,15321.9,33399.1,95800,11200,10201.2,10545.8,20530.5,11195.6,51600,36179,31153,17366.5,56100,59606.2,12400,234600,9995.8,10200,23100,12731.7,69805,63766,102845,142900,94988,7166.7,32900
24/12/2019,869.88,11175.4,34943.6,69600,15359.2,33577.7,96300,10500,10395.1,10614.4,20723.5,11036,54500,36276,31153,17299.2,56100,59465.5,12400,233000,9995.8,10100,23000,12762,69114,63690,102667,143500,95471,7148.2,32900
25/12/2019,873.18,11273.8,35177,68700,15359.2,34232.6,96900,10800,10356.3,10591.6,20723.5,11169,55700,37124,31431,17164.5,56100,60169.2,12300,232500,9914.1,10100,23000,12731.7,69037,63690,102667,143800,94988,7240.8,32800
26/12/2019,872.07,11126.2,34398.8,68000,15359.2,34173.1,96200,10700,10278.8,10522.9,20723.5,11089.2,57000,36928,31654,17164.5,55900,60239.6,12250,233400,9941.4,10100,23050,12822.6,68653,64071,102578,143700,94988,7296.4,33300
27/12/2019,876.38,11175.4,35955.3,68800,15396.5,34292.1,97000,10500,10472.7,10774.6,20762.1,11115.8,56900,36994,32210,17804,56400,60872.9,11750,230500,9859.7,10150,23200,12792.3,69497,64299,102400,143600,95962,7296.4,33400
30/12/2019,880.29,11175.4,35877.5,69400,15694.7,34887.5,96400,10200,10433.9,10820.3,20839.3,11142.4,57100,37157,32544,17804,56000,60872.9,11500,230000,9886.9,10100,23450,12792.3,69881,65060,102222,144400,94582,7333.4,34500
31/12/2019,879.06,11224.6,35916.4,68600,15582.9,34708.9,93700,10600,10686,10751.7,20762.1,11062.6,56500,37157,33100,17635.7,56000,60521.1,11450,228000,9832.4,10050,23550,12762,69267,64527,102222,146200,94582,7407.5,34000
02/01/2020,886.88,11323.1,36500.1,69000,16030.2,34887.5,94600,11300,10783,10980.4,20453.4,11275.3,57000,38134,31988,17568.4,56500,61506.3,11900,224000,10023.1,10200,23800,12913.5,69728,64603,102222,148000,95719,7611.2,34350
03/01/2020,883.28,11323.1,36344.4,68600,15881.1,34292.1,94800,11700,10686,11049.1,20376.2,11301.9,57500,37580,31153,17097.2,57100,61084,11700,224600,9941.4,10200,23650,13034.8,69037,64832,102489,148000,96043,7555.6,34600
06/01/2020,872.34,11076.9,35644,67600,15918.4,33934.9,97800,11500,10472.7,10980.4,20453.4,11142.4,56600,37385,31042,17265.5,57300,60380.3,11350,223800,9914.1,10050,23050,12822.6,67194,63462,101778,146000,95313,7389,33650
07/01/2020,876.7,11076.9,36344.4,67500,16179.3,34589.8,97100,11200,10356.3,10843.2,20299,11169,56800,37678,31320,16087.5,56500,61154.4,11250,224000,9941.4,10150,23200,12852.9,67424,63766,101956,145900,96206,7537.1,33950
08/01/2020,865.18,10880,36655.7,66000,16142.1,33815.8,97000,10800,10356.3,10728.8,19681.5,11009.4,56000,36765,30041,17198.2,55700,59887.7,10750,223200,9669,9980,22750,12671,66810,62777,101600,144800,96449,7444.5,32700
09/01/2020,877.76,11027.7,38640.3,65100,16738.5,34292.1,95200,11000,10666.6,10980.4,19758.7,11195.6,57000,37319,30931,17501.1,56200,60661.8,10900,227000,9777.9,10150,23050,12792.3,68115,63386,101956,146200,96287,7685.3,34000
10/01/2020,885.52,11175.4,39924.4,67000,17558.7,34232.6,95900,11200,10899.4,11071.9,19758.7,11381.7,56500,37515,31042,17063.6,55700,62280.4,11100,233500,9968.6,10500,23150,13034.8,68730,64299,102045,146200,96531,7796.4,33950
13/01/2020,881.79,11273.8,38990.5,66700,17297.7,33994.4,95300,11300,10821.8,11094.8,19758.7,11328.5,57000,37319,30597,16592.4,55900,62632.3,11000,233900,9968.6,10400,22950,13065.1,68653,65669,102133,146500,95313,7629.7,33750
14/01/2020,884.77,11569.2,38990.5,66000,17521.4,33934.9,94900,11200,10860.6,11438,19758.7,11434.9,56600,37124,30819,17299.2,55500,62561.9,10900,233000,10023.1,10300,22900,13156.1,68653,65669,102222,146000,95637,7833.4,33750
15/01/2020,885.36,11470.8,39690.9,65900,17596,33934.9,94000,11100,10763.6,11506.6,19758.7,11408.3,56500,37157,30597,17231.8,55400,63336,10900,234000,10023.1,10250,22900,13186.4,68576,65669,102222,146000,95637,8018.6,33200
16/01/2020,891.96,11766.2,42025.7,66000,18565.2,34530.3,93300,11200,11112.7,11575.2,19913.1,11700.8,56200,37613,31153,17231.8,55700,63265.6,11000,233300,10404.4,10400,23300,13277.3,68730,65517,102222,146000,95962,8092.7,32800
17/01/2020,894.84,11716.9,41636.5,65900,18602.5,34292.1,93200,11400,11073.9,11438,19913.1,11700.8,55000,37841,31153,17231.8,56200,63828.6,10800,234500,10486.1,10600,23400,13065.1,72569,65440,102133,148200,96287,8111.2,32600
20/01/2020,897.4,11963.1,41480.9,65400,18714.4,34173.1,93400,11500,10957.6,11666.7,19913.1,11700.8,54300,38656,31153,17231.8,56000,64743.5,10700,236000,10486.1,10700,23350,13034.8,72185,65440,102133,147000,96612,8333.4,32000
